route_id,source_file,symbol,method,path_template,auth_mode,decorators,auth_evidence_ref,verification_status,owner_signoff,verification_notes,source_decorator_snapshot,suggested_owner,review_wave,test_evidence_ref,rollback_note,signoff_batch
ROUTE-0155,endpoints/api/tag.py,RepositoryTag,PUT,/api/v1/repository/<apirepopath:repository>/tag/<tag>,session-or-oauth2,,endpoints/api/tag.py:206,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_write; disallow_for_non_normal_repositories; disallow_for_user_namespace; nickname; validate_json_request,api-service,A2,PT-ROUTE-0155,flip `ROUTE_OWNER_API_V1_PUT_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TAG_TAG` -> `python`,BATCH-A2-ROUTES
ROUTE-0156,endpoints/api/tag.py,TagTimeMachineDelete,POST,/api/v1/repository/<apirepopath:repository>/tag/<tag>/expire,session-or-oauth2,show_if,endpoints/api/tag.py:443,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_repo_write; resource; show_if; validate_json_request,api-service,A2,PT-ROUTE-0156,flip `ROUTE_OWNER_API_V1_POST_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TAG_TAG_EXPIRE` -> `python`,BATCH-A2-ROUTES
ROUTE-0157,endpoints/api/tag.py,RepositoryTagPullStatistics,GET,/api/v1/repository/<apirepopath:repository>/tag/<tag>/pull_statistics,session-or-oauth2,show_if,endpoints/api/tag.py:525,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_repo_read; resource; show_if,api-service,A2,PT-ROUTE-0157,flip `ROUTE_OWNER_API_V1_GET_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TAG_TAG_PULL_STATISTICS` -> `python`,BATCH-A2-ROUTES
ROUTE-0158,endpoints/api/tag.py,RestoreTag,POST,/api/v1/repository/<apirepopath:repository>/tag/<tag>/restore,session-or-oauth2,,endpoints/api/tag.py:389,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_write; disallow_for_non_normal_repositories; disallow_for_user_namespace; nickname; validate_json_request,api-service,A2,PT-ROUTE-0158,flip `ROUTE_OWNER_API_V1_POST_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TAG_TAG_RESTORE` -> `python`,BATCH-A2-ROUTES
ROUTE-0159,endpoints/api/repotoken.py,RepositoryTokenList,GET,/api/v1/repository/<apirepopath:repository>/tokens/,session-or-oauth2,,endpoints/api/repotoken.py:44,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; nickname,api-service,A2,PT-ROUTE-0159,flip `ROUTE_OWNER_API_V1_GET_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TOKENS` -> `python`,BATCH-A2-ROUTES
ROUTE-0160,endpoints/api/repotoken.py,RepositoryTokenList,POST,/api/v1/repository/<apirepopath:repository>/tokens/,session-or-oauth2,,endpoints/api/repotoken.py:55,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; nickname; validate_json_request,api-service,A2,PT-ROUTE-0160,flip `ROUTE_OWNER_API_V1_POST_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TOKENS` -> `python`,BATCH-A2-ROUTES
ROUTE-0161,endpoints/api/repotoken.py,RepositoryToken,DELETE,/api/v1/repository/<apirepopath:repository>/tokens/<code>,session-or-oauth2,,endpoints/api/repotoken.py:116,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; nickname,api-service,A2,PT-ROUTE-0161,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TOKENS_CODE` -> `python`,BATCH-A2-ROUTES
ROUTE-0162,endpoints/api/repotoken.py,RepositoryToken,GET,/api/v1/repository/<apirepopath:repository>/tokens/<code>,session-or-oauth2,,endpoints/api/repotoken.py:95,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; nickname,api-service,A2,PT-ROUTE-0162,flip `ROUTE_OWNER_API_V1_GET_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TOKENS_CODE` -> `python`,BATCH-A2-ROUTES
ROUTE-0163,endpoints/api/repotoken.py,RepositoryToken,PUT,/api/v1/repository/<apirepopath:repository>/tokens/<code>,session-or-oauth2,,endpoints/api/repotoken.py:106,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; nickname; validate_json_request,api-service,A2,PT-ROUTE-0163,flip `ROUTE_OWNER_API_V1_PUT_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TOKENS_CODE` -> `python`,BATCH-A2-ROUTES
ROUTE-0164,endpoints/api/trigger.py,BuildTriggerList,GET,/api/v1/repository/<apirepopath:repository>/trigger/,session-or-oauth2,,endpoints/api/trigger.py:76,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; nickname,api-service,A2,PT-ROUTE-0164,flip `ROUTE_OWNER_API_V1_GET_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TRIGGER` -> `python`,BATCH-A2-ROUTES
ROUTE-0165,endpoints/api/trigger.py,BuildTrigger,DELETE,/api/v1/repository/<apirepopath:repository>/trigger/<trigger_uuid>,session-or-oauth2,,endpoints/api/trigger.py:151,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; disallow_for_non_normal_repositories; disallow_for_user_namespace; nickname,api-service,A2,PT-ROUTE-0165,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TRIGGER_TRIGGER_UUID` -> `python`,BATCH-A2-ROUTES
ROUTE-0166,endpoints/api/trigger.py,BuildTrigger,GET,/api/v1/repository/<apirepopath:repository>/trigger/<trigger_uuid>,session-or-oauth2,,endpoints/api/trigger.py:110,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; nickname,api-service,A2,PT-ROUTE-0166,flip `ROUTE_OWNER_API_V1_GET_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TRIGGER_TRIGGER_UUID` -> `python`,BATCH-A2-ROUTES
ROUTE-0167,endpoints/api/trigger.py,BuildTrigger,PUT,/api/v1/repository/<apirepopath:repository>/trigger/<trigger_uuid>,session-or-oauth2,,endpoints/api/trigger.py:121,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; disallow_for_non_normal_repositories; disallow_for_user_namespace; nickname; validate_json_request,api-service,A2,PT-ROUTE-0167,flip `ROUTE_OWNER_API_V1_PUT_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TRIGGER_TRIGGER_UUID` -> `python`,BATCH-A2-ROUTES
ROUTE-0168,endpoints/api/trigger.py,BuildTriggerActivate,POST,/api/v1/repository/<apirepopath:repository>/trigger/<trigger_uuid>/activate,session-or-oauth2,,endpoints/api/trigger.py:268,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; disallow_for_non_normal_repositories; disallow_for_user_namespace; nickname; validate_json_request,api-service,A2,PT-ROUTE-0168,flip `ROUTE_OWNER_API_V1_POST_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TRIGGER_TRIGGER_UUID_ACTIVATE` -> `python`,BATCH-A2-ROUTES
ROUTE-0169,endpoints/api/trigger.py,BuildTriggerAnalyze,POST,/api/v1/repository/<apirepopath:repository>/trigger/<trigger_uuid>/analyze,session-or-oauth2,,endpoints/api/trigger.py:379,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; disallow_for_non_normal_repositories; disallow_for_user_namespace; nickname; validate_json_request,api-service,A2,PT-ROUTE-0169,flip `ROUTE_OWNER_API_V1_POST_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TRIGGER_TRIGGER_UUID_ANALYZE` -> `python`,BATCH-A2-ROUTES
ROUTE-0170,endpoints/api/trigger.py,TriggerBuildList,GET,/api/v1/repository/<apirepopath:repository>/trigger/<trigger_uuid>/builds,session-or-oauth2,,endpoints/api/trigger.py:504,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; parse_args; query_param; nickname,api-service,A2,PT-ROUTE-0170,flip `ROUTE_OWNER_API_V1_GET_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TRIGGER_TRIGGER_UUID_BUILDS` -> `python`,BATCH-A2-ROUTES
ROUTE-0171,endpoints/api/trigger.py,BuildTriggerFieldValues,POST,/api/v1/repository/<apirepopath:repository>/trigger/<trigger_uuid>/fields/<field_name>,session-or-oauth2,,endpoints/api/trigger.py:527,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; disallow_for_non_normal_repositories; disallow_for_user_namespace; nickname,api-service,A2,PT-ROUTE-0171,flip `ROUTE_OWNER_API_V1_POST_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TRIGGER_TRIGGER_UUID_FIELDS_FIELD_NAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0172,endpoints/api/trigger.py,BuildTriggerSourceNamespaces,GET,/api/v1/repository/<apirepopath:repository>/trigger/<trigger_uuid>/namespaces,session-or-oauth2,,endpoints/api/trigger.py:606,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; nickname,api-service,A2,PT-ROUTE-0172,flip `ROUTE_OWNER_API_V1_GET_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TRIGGER_TRIGGER_UUID_NAMESPACES` -> `python`,BATCH-A2-ROUTES
ROUTE-0173,endpoints/api/trigger.py,BuildTriggerSources,POST,/api/v1/repository/<apirepopath:repository>/trigger/<trigger_uuid>/sources,session-or-oauth2,,endpoints/api/trigger.py:573,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; disallow_for_non_normal_repositories; disallow_for_user_namespace; nickname; validate_json_request,api-service,A2,PT-ROUTE-0173,flip `ROUTE_OWNER_API_V1_POST_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TRIGGER_TRIGGER_UUID_SOURCES` -> `python`,BATCH-A2-ROUTES
ROUTE-0174,endpoints/api/trigger.py,ActivateBuildTrigger,POST,/api/v1/repository/<apirepopath:repository>/trigger/<trigger_uuid>/start,session-or-oauth2,,endpoints/api/trigger.py:449,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; disallow_for_non_normal_repositories; disallow_for_user_namespace; nickname; validate_json_request,api-service,A2,PT-ROUTE-0174,flip `ROUTE_OWNER_API_V1_POST_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TRIGGER_TRIGGER_UUID_START` -> `python`,BATCH-A2-ROUTES
ROUTE-0175,endpoints/api/trigger.py,BuildTriggerSubdirs,POST,/api/v1/repository/<apirepopath:repository>/trigger/<trigger_uuid>/subdir,session-or-oauth2,,endpoints/api/trigger.py:201,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_repo_admin; disallow_for_non_normal_repositories; disallow_for_user_namespace; nickname; validate_json_request,api-service,A2,PT-ROUTE-0175,flip `ROUTE_OWNER_API_V1_POST_API_V1_REPOSITORY_APIREPOPATH_REPOSITORY_TRIGGER_TRIGGER_UUID_SUBDIR` -> `python`,BATCH-A2-ROUTES
ROUTE-0176,endpoints/api/user.py,Signin,POST,/api/v1/signin,session-or-oauth2,show_if,endpoints/api/user.py:849,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0176,flip `ROUTE_OWNER_API_V1_POST_API_V1_SIGNIN` -> `python`,BATCH-A2-ROUTES
ROUTE-0177,endpoints/api/user.py,VerifyUser,POST,/api/v1/signin/verify,session-or-oauth2,,endpoints/api/user.py:924,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_user_admin; nickname; validate_json_request; readonly_call_allowed; restricted_user_readonly_call_allowed,api-service,A2,PT-ROUTE-0177,flip `ROUTE_OWNER_API_V1_POST_API_V1_SIGNIN_VERIFY` -> `python`,BATCH-A2-ROUTES
ROUTE-0178,endpoints/api/user.py,Signout,POST,/api/v1/signout,session-or-oauth2,,endpoints/api/user.py:956,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,nickname,api-service,A2,PT-ROUTE-0178,flip `ROUTE_OWNER_API_V1_POST_API_V1_SIGNOUT` -> `python`,BATCH-A2-ROUTES
ROUTE-0179,endpoints/api/superuser.py,SuperUserRepositoryBuildResource,GET,/api/v1/superuser/<build_uuid>/build,session-or-oauth2,show_if,endpoints/api/superuser.py:1343,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_fresh_login; require_scope; resource; show_if; verify_not_prod,api-service,A2,PT-ROUTE-0179,flip `ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_BUILD_UUID_BUILD` -> `python`,BATCH-A2-ROUTES
ROUTE-0180,endpoints/api/superuser.py,SuperUserRepositoryBuildLogs,GET,/api/v1/superuser/<build_uuid>/logs,session-or-oauth2,show_if,endpoints/api/superuser.py:1289,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_fresh_login; require_scope; resource; show_if; verify_not_prod,api-service,A2,PT-ROUTE-0180,flip `ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_BUILD_UUID_LOGS` -> `python`,BATCH-A2-ROUTES
ROUTE-0181,endpoints/api/superuser.py,SuperUserRepositoryBuildStatus,GET,/api/v1/superuser/<build_uuid>/status,session-or-oauth2,show_if,endpoints/api/superuser.py:1316,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_fresh_login; require_scope; resource; show_if; verify_not_prod,api-service,A2,PT-ROUTE-0181,flip `ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_BUILD_UUID_STATUS` -> `python`,BATCH-A2-ROUTES
ROUTE-0182,endpoints/api/superuser.py,SuperUserAggregateLogs,GET,/api/v1/superuser/aggregatelogs,session-or-oauth2,show_if,endpoints/api/superuser.py:83,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0182,flip `ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_AGGREGATELOGS` -> `python`,BATCH-A2-ROUTES
ROUTE-0183,endpoints/api/superuser.py,SuperUserServiceKeyApproval,POST,/api/v1/superuser/approvedkeys/<kid>,session-or-oauth2,show_if,endpoints/api/superuser.py:1170,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_fresh_login; require_scope; resource; show_if; validate_json_request; verify_not_prod,api-service,A2,PT-ROUTE-0183,flip `ROUTE_OWNER_API_V1_POST_API_V1_SUPERUSER_APPROVEDKEYS_KID` -> `python`,BATCH-A2-ROUTES
ROUTE-0184,endpoints/api/superuser.py,SuperUserAppTokens,GET,/api/v1/superuser/apptokens,session-or-oauth2,show_if,endpoints/api/superuser.py:1240,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; parse_args; query_param; require_fresh_login; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0184,flip `ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_APPTOKENS` -> `python`,BATCH-A2-ROUTES
ROUTE-0185,endpoints/api/superuser.py,ChangeLog,GET,/api/v1/superuser/changelog/,session-or-oauth2,show_if,endpoints/api/superuser.py:182,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,internal_only; nickname; require_fresh_login; require_scope; resource; show_if; verify_not_prod,api-service,A2,PT-ROUTE-0185,flip `ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_CHANGELOG` -> `python`,BATCH-A2-ROUTES
ROUTE-0186,endpoints/api/superuser.py,SuperUserDumpConfig,GET,/api/v1/superuser/config,session-or-oauth2,show_if,endpoints/api/superuser.py:1369,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_fresh_login; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0186,flip `ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_CONFIG` -> `python`,BATCH-A2-ROUTES
ROUTE-0187,endpoints/api/superuser.py,SuperUserServiceKeyManagement,GET,/api/v1/superuser/keys,session-or-oauth2,show_if,endpoints/api/superuser.py:914,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if; verify_not_prod,api-service,A2,PT-ROUTE-0187,flip `ROUTE_OWNER_API_V1_GET_API_V1_SUPERUSER_KEYS` -> `python`,BATCH-A2-ROUTES
ROUTE-0188,endpoints/api/superuser.py,SuperUserServiceKeyManagement,POST,/api/v1/superuser/keys,session-or-oauth2,show_if,endpoints/api/superuser.py:914,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_fresh_login; require_scope; resource; show_if; validate_json_request; verify_not_prod,api-service,A2,PT-ROUTE-0188,flip `ROUTE_OWNER_API_V1_POST_API_V1_SUPERUSER_KEYS` -> `python`,BATCH-A2-ROUTES
